121.5	6319
121.5	6465
121.5	6655
121.5	6842
121.5	6918
121.5	7080
121.5	7246
121.5	7331
121.5	8932
121.5	9169
121.5	9238
121.5	9298
121.5	9624
121.5	9659
121.5	10386
121.5	10722
121.5	10875
121.6	74
121.6	106
121.6	203
121.6	614
121.6	903
121.6	1040
121.6	1193
121.6	1994
121.6	2101
121.6	2662
121.6	2686
121.6	3064
121.6	3207
121.6	3286
121.6	3293
121.6	3332
121.6	3652
121.6	3660
121.6	3916
121.6	3941
121.6	4040
121.6	4320
121.6	4751
121.6	5092
121.6	5121
121.6	5505
121.6	5563
121.6	5589
121.6	6009
121.6	6206
121.6	6246
121.6	6329
121.6	6607
121.6	6763
121.6	6878
121.6	6886
121.6	7214
121.6	7283
121.6	7381
121.6	7965
121.6	8198
121.6	8244
121.6	8343
121.6	8558
121.6	8915
121.6	9960
121.6	10072
121.6	10091
121.6	10097
121.6	10162
121.6	10183
121.6	10260
121.6	10450
121.6	10726
121.6	11230
121.6	11457
121.6	11751
121.6	11914
121.6	11929
121.6	11999
121.7	310
121.7	670
121.7	852
121.7	899
121.7	1059
121.7	1388
121.7	1506
121.7	1567
121.7	2034
121.7	2174
121.7	2373
121.7	2863
121.7	2953
121.7	4556
121.7	4594
121.7	4705
121.7	4891
121.7	4947
121.7	4969
121.7	5077
121.7	5337
121.7	5614
121.7	6265
121.7	6293
121.7	6482
121.7	6859
121.7	6902
121.7	7022
121.7	7610
121.7	7826
121.7	8035
121.7	8332
121.7	8538
121.7	8834
121.7	9376
121.7	9457
121.7	9545
121.7	10039
121.7	10306
121.7	11155
121.7	11248
121.7	11433
121.7	11472
121.7	11983
121.7	12030
121.8	169
121.8	205
121.8	265
121.8	313
121.8	743
121.8	749
121.8	777
121.8	1395
121.8	1406
121.8	1597
121.8	1986
121.8	2197
121.8	2461
121.8	2590
121.8	2714
121.8	2812
121.8	3005
121.8	3163
121.8	3190
121.8	3232
121.8	3413
121.8	3608
121.8	3743
121.8	3862
121.8	4077
121.8	4199
121.8	4219
121.8	4236
121.8	4441
121.8	4669
121.8	4695
121.8	4977
121.8	5080
121.8	5179
121.8	5305
121.8	5496
121.8	5607
121.8	5643
121.8	6145
121.8	6347
121.8	6594
121.8	6798
121.8	7028
121.8	7044
121.8	7156
121.8	7230
121.8	7570
121.8	7726
121.8	7959
121.8	8016
121.8	8116
121.8	8273
121.8	8327
121.8	8435
121.8	8443
121.8	8498
121.8	8537
121.8	8842
121.8	9690
121.8	9774
121.8	9871
121.8	10396
121.8	10519
121.8	10736
121.8	10877
121.8	10900
121.8	10942
121.8	10977
121.8	11045
121.8	11188
121.8	11271
121.8	11279
121.8	11395
121.8	11473
121.8	11491
121.8	11522
121.8	11555
121.8	11687
121.8	11754
121.8	12313
121.9	1150
121.9	1981
121.9	2023
121.9	2083
121.9	2256
121.9	2378
121.9	2519
121.9	3762
121.9	4072
121.9	4195
121.9	4548
121.9	4993
121.9	5611
121.9	5655
121.9	5783
121.9	7233
121.9	7277
121.9	8101
121.9	8144
121.9	9112
121.9	10420
121.9	11065
121.9	11747
122	97
122	822
122	1357
122	1463
122	1755
122	1979
122	1992
122	2102
122	2171
122	2438
122	2729
122	2787
122	3840
122	3927
122	4797
122	5075
122	6090
122	6239
122	6376
122	6388
122	6464
122	6484
122	6542
122	7055
122	7237
122	7386
122	8419
122	8777
122	8870
122	9436
122	9524
122	9586
122	10083
122	10405
122	11115
122	11301
122	11427
122	11781
122	12020
122	12356
122.1	178
122.1	2828
122.1	3099
122.1	3823
122.1	3921
122.1	4221
122.1	5063
122.1	5244
122.1	5919
122.1	7335
122.1	8533
122.1	9696
122.1	9733
122.1	9812
122.1	10179
122.1	10532
122.1	10972
122.1	11996
122.2	340
122.2	409
122.2	1585
122.2	1682
122.2	2611
122.2	3939
122.2	4046
122.2	4390
122.2	4425
122.2	4634
122.2	5069
122.2	5182
122.2	5230
122.2	5407
122.2	5864
122.2	6518
122.2	7547
122.2	7940
122.2	9556
122.2	10464
122.2	10783
122.2	11206
122.2	11381
122.2	11589
122.2	11878
122.2	11930
122.3	957
122.3	1010
122.3	2733
122.3	3591
122.3	4156
122.3	4377
122.3	5165
122.3	5196
122.3	5647
122.3	5688
122.3	7123
122.3	8050
122.3	8409
122.3	8692
122.3	8707
122.3	9709
122.3	9727
122.3	9843
122.3	11051
122.4	148
122.4	722
122.4	983
122.4	2129
122.4	2470
122.4	2716
122.4	3050
122.4	3787
122.4	3857
122.4	6620
122.4	6733
122.4	9286
122.4	9500
122.4	10728
122.5	651
122.5	1299
122.5	1496
122.5	1660
122.5	3242
122.5	5303
122.5	6461
122.5	6942
122.5	7326
122.5	10873
122.5	11497
122.6	886
122.6	1623
122.6	1757
122.6	2130
122.6	2634
122.6	3148
122.6	3152
122.6	3484
122.6	3975
122.6	4274
122.6	4366
122.6	4517
122.6	4795
122.6	4937
122.6	4953
122.6	5745
122.6	6213
122.6	6252
122.6	6641
122.6	7000
122.6	7171
122.6	7315
122.6	7999
122.6	8103
122.6	8177
122.6	8346
122.6	8560
122.6	9243
122.6	10754
122.6	10781
122.6	10939
122.6	11108
122.6	11441
122.7	4
122.7	236
122.7	393
122.7	701
122.7	2895
122.7	3088
122.7	3478
122.7	3669
122.7	3945
122.7	4095
122.7	4179
122.7	5103
122.7	5465
122.7	5544
122.7	5843
122.7	6101
122.7	6379
122.7	6522
122.7	7281
122.7	7549
122.7	7749
122.7	7936
122.7	7994
122.7	8571
122.7	8577
122.7	9031
122.7	9182
122.7	9461
122.7	9838
122.7	10278
122.8	418
122.8	555
122.8	1467
122.8	1739
122.8	3213
122.8	3396
122.8	4137
122.8	4415
122.8	4667
122.8	4671
122.8	5970
122.8	6377
122.8	6498
122.8	6986
122.8	8485
122.8	8782
122.8	9007
122.8	9215
122.8	9221
122.8	9268
122.8	9411
122.8	9567
122.8	10393
122.8	11034
122.8	11149
122.8	12134
122.8	12231
122.9	514
122.9	606
122.9	831
122.9	941
122.9	1732
122.9	1903
122.9	2566
122.9	2939
122.9	2954
122.9	3613
122.9	5200
122.9	6445
122.9	7033
122.9	7122
122.9	7658
122.9	7881
122.9	8203
122.9	8260
122.9	9094
122.9	9154
122.9	9797
122.9	11757
122.9	12148
122.9	12364
123	707
123	776
123	821
123	889
123	977
123	1108
123	1206
123	1237
123	1283
123	1664
123	2198
123	2296
123	2746
123	2772
123	2774
123	2786
123	2938
123	3172
123	3281
123	3294
123	3364
123	3412
123	3826
123	3886
123	4180
123	4430
123	4935
123	4982
123	5314
123	5888
123	5961
123	5976
123	5980
123	5985
123	6170
123	6229
123	6311
123	6395
123	6552
123	6837
123	7074
123	7108
123	7436
123	7639
123	7920
123	8214
123	8335
123	8392
123	8410
123	8447
123	8477
123	8570
123	8830
123	8847
123	9292
123	9301
123	9359
123	9536
123	9563
123	9753
123	9882
123	10085
123	10102
123	10311
123	10681
123	10704
123	10930
123	11048
123	11178
123	11241
123	11504
123	11591
123	11756
123	11902
123	11949
123	12024
123	12489
123.1	398
123.1	578
123.1	698
123.1	893
123.1	907
123.1	946
123.1	981
123.1	1358
123.1	2029
123.1	2349
123.1	3041
123.1	3076
123.1	3169
123.1	3344
123.1	3351
123.1	3428
123.1	3628
123.1	3799
123.1	3987
123.1	4235
123.1	4535
123.1	4936
123.1	5145
123.1	5498
123.1	5602
123.1	6415
123.1	6585
123.1	7680
123.1	7691
123.1	7903
123.1	8623
123.1	8710
123.1	9009
123.1	9473
123.1	9564
123.1	9760
123.1	9832
123.1	10099
123.1	10186
123.1	10302
123.1	10492
123.1	11131
123.1	11218
123.1	11258
123.1	11298
123.1	11327
123.1	11416
123.1	11759
123.1	12029
123.1	12050
123.1	12360
123.1	12435
123.2	3
123.2	149
123.2	168
123.2	864
123.2	1619
123.2	2057
123.2	2311
123.2	2865
123.2	3047
123.2	3058
123.2	3089
123.2	3210
123.2	3279
123.2	3421
123.2	3750
123.2	4158
123.2	4656
123.2	4660
123.2	4719
123.2	5626
123.2	5704
123.2	6443
123.2	6490
123.2	6630
123.2	6847
123.2	6877
123.2	7225
123.2	7255
123.2	7904
123.2	7945
123.2	8026
123.2	8108
123.2	8359
123.2	8608
123.2	9096
123.2	9501
123.2	9675
123.2	9795
123.2	10019
123.2	10100
123.2	10137
123.2	10662
123.2	10705
123.2	11047
123.2	11217
123.2	11622
123.2	11769
123.2	11890
123.3	359
123.3	622
123.3	637
123.3	638
123.3	747
123.3	1139
123.3	1303
123.3	1787
123.3	1833
123.3	2122
123.3	3264
123.3	3297
123.3	3882
123.3	4344
123.3	4491
123.3	4512
123.3	5285
123.3	6361
123.3	6428
123.3	6645
123.3	6648
123.3	7333
123.3	7486
123.3	7960
123.3	8579
123.3	8759
123.3	8886
123.3	9326
123.3	9407
123.3	9725
123.3	9968
123.3	10388
123.3	10481
123.3	10524
123.3	10764
123.3	10849
123.3	11437
123.3	11446
123.3	11638
123.3	11870
123.3	12092
123.3	12421
123.3	12422
123.4	108
123.4	463
123.4	2371
123.4	2553
123.4	3556
123.4	3589
123.4	4322
123.4	5470
123.4	5770
123.4	5931
123.4	7993
123.4	8686
123.4	8801
123.4	9340
123.4	9388
123.4	10139
123.4	10299
123.4	10341
123.4	10366
123.4	10374
123.4	10796
123.4	11128
123.4	11745
123.4	12118
123.4	12153
123.4	12382
123.4	12484
123.5	252
123.5	1184
123.5	1800
123.5	1814
123.5	1894
123.5	2796
123.5	2909
123.5	3707
123.5	3802
123.5	4039
123.5	4105
123.5	4773
123.5	4896
123.5	5003
123.5	5463
123.5	5830
123.5	6109
123.5	6202
123.5	6603
123.5	6896
123.5	7168
123.5	7219
123.5	7272
123.5	7545
123.5	7841
123.5	7985
123.5	8121
123.5	8406
123.5	8669
123.5	8708
123.5	9114
123.5	9788
123.5	10227
123.5	10390
123.5	10536
123.5	10576
123.5	10660
123.5	11299
123.5	11486
123.5	11528
123.5	11821
123.6	885
123.6	1039
123.6	1657
123.6	5067
123.6	5695
123.6	6304
123.6	6800
123.6	7007
123.6	7270
123.6	8124
123.6	9665
123.6	9741
123.6	9850
123.6	10116
123.6	10898
123.6	11386
123.6	11389
123.6	12131
123.6	12398
123.7	936
123.7	1119
123.7	2827
123.7	5349
123.7	5674
123.7	7068
123.7	7088
123.7	8946
123.7	9399
123.7	9445
123.7	9508
123.7	10325
123.7	11222
123.7	11224
123.7	11534
123.7	11793
123.7	12065
123.8	779
123.8	2054
123.8	3446
123.8	3612
123.8	3869
123.8	5073
123.8	5391
123.8	5856
123.8	6611
123.8	6662
123.8	7145
123.8	9137
123.8	9138
123.8	10132
123.8	10279
123.8	10981
123.8	11361
123.8	12470
123.9	271
123.9	1260
123.9	2993
123.9	4133
123.9	5188
123.9	5330
123.9	6149
123.9	6358
123.9	6812
123.9	6857
123.9	7099
123.9	7329
123.9	8160
123.9	8226
123.9	8748
123.9	10819
123.9	11146
123.9	11158
124	643
124	1322
124	2893
124	3873
124	5099
124	6636
124	6657
124	6767
124	7292
124	7499
124	8005
124	8173
124	10246
124	11850
124	12035
124	12310
124.1	127
124.1	233
124.1	382
124.1	1095
124.1	1168
124.1	1368
124.1	1435
124.1	1459
124.1	1582
124.1	1652
124.1	1863
124.1	2395
124.1	2722
124.1	2825
124.1	3292
124.1	3417
124.1	3436
124.1	3621
124.1	3839
124.1	4378
124.1	4532
124.1	4878
124.1	5032
124.1	5268
124.1	5477
124.1	5539
124.1	5555
124.1	5664
124.1	6427
124.1	6600
124.1	6780
124.1	6783
124.1	7488
124.1	7512
124.1	7643
124.1	7645
124.1	7647
124.1	8453
124.1	8534
124.1	8733
124.1	8941
124.1	8967
124.1	9143
124.1	9273
124.1	9495
124.1	9630
124.1	9700
124.1	9948
124.1	10378
124.1	10864
124.1	11714
124.2	248
124.2	760
124.2	1101
124.2	1273
124.2	1552
124.2	1647
124.2	1653
124.2	1783
124.2	1946
124.2	1997
124.2	2240
124.2	2458
124.2	2516
124.2	2531
124.2	2668
124.2	2839
124.2	2860
124.2	2874
124.2	2917
124.2	2940
124.2	3051
124.2	3492
124.2	3940
124.2	4162
124.2	4422
124.2	4433
124.2	4509
124.2	4525
124.2	4564
124.2	4658
124.2	5288
124.2	5435
124.2	5667
124.2	5791
124.2	6223
124.2	6534
124.2	6545
124.2	6557
124.2	6691
124.2	7027
124.2	7101
124.2	7191
124.2	7202
124.2	7260
124.2	7349
124.2	7598
124.2	7648
124.2	7888
124.2	8022
124.2	8137
124.2	8425
124.2	8462
124.2	8522
124.2	8604
124.2	8763
124.2	8767
124.2	8827
124.2	9262
124.2	9299
124.2	9446
124.2	9490
124.2	9560
124.2	9765
124.2	9971
124.2	9990
124.2	10211
124.2	10263
124.2	10345
124.2	10462
124.2	10563
124.2	10655
124.2	10702
124.2	10788
124.2	10888
124.2	10933
124.2	11050
124.2	11392
124.2	11593
124.2	11660
124.2	12012
124.2	12232
124.2	12250
124.3	326
124.3	372
124.3	765
124.3	798
124.3	995
124.3	1208
124.3	1375
124.3	1634
124.3	2195
124.3	2748
124.3	2837
124.3	2855
124.3	3217
124.3	3477
124.3	3835
124.3	4085
124.3	4388
124.3	4414
124.3	4416
124.3	5690
124.3	5708
124.3	5917
124.3	5954
124.3	6425
124.3	6444
124.3	6854
124.3	7120
124.3	7187
124.3	7404
124.3	7577
124.3	8279
124.3	8307
124.3	8337
124.3	8348
124.3	8432
124.3	8668
124.3	8823
124.3	8953
124.3	9002
124.3	9011
124.3	9305
124.3	9375
124.3	10409
124.3	10749
124.3	11014
124.3	11143
124.3	11576
124.3	11938
124.3	11964
124.3	12333
124.3	12419
124.4	171
124.4	182
124.4	235
124.4	371
124.4	540
124.4	767
124.4	926
124.4	1045
124.4	1055
124.4	1056
124.4	2428
124.4	3036
124.4	3071
124.4	3343
124.4	3363
124.4	3523
124.4	3692
124.4	3760
124.4	3800
124.4	3995
124.4	4469
124.4	4557
124.4	4569
124.4	4617
124.4	4832
124.4	4838
124.4	4920
124.4	4973
124.4	5007
124.4	5021
124.4	5259
124.4	5396
124.4	5455
124.4	5813
124.4	5828
124.4	6023
124.4	6073
124.4	6634
124.4	6774
124.4	6860
124.4	7081
124.4	7667
124.4	7705
124.4	8174
124.4	8282
124.4	8807
124.4	8820
124.4	9090
124.4	9140
124.4	9297
124.4	9503
124.4	9604
124.4	9660
124.4	9949
124.4	10070
124.4	10133
124.4	10159
124.4	10212
124.4	10902
124.4	11297
124.4	11574
124.4	11648
124.4	11915
124.5	190
124.5	239
124.5	308
124.5	442
124.5	467
124.5	594
124.5	604
124.5	943
124.5	1067
124.5	1162
124.5	1218
124.5	1392
124.5	1410
124.5	2154
124.5	2233
124.5	2354
124.5	2427
124.5	2475
124.5	2499
124.5	2532
124.5	3272
124.5	3370
124.5	3408
124.5	3624
124.5	3716
124.5	3738
124.5	3871
124.5	4207
124.5	4403
124.5	4582
124.5	4769
124.5	4787
124.5	4955
124.5	5171
124.5	5264
124.5	5359
124.5	5418
124.5	5430
124.5	5552
124.5	5630
124.5	5758
124.5	5841
124.5	5933
124.5	6063
124.5	6088
124.5	6200
124.5	6555
124.5	6724
124.5	6778
124.5	6821
124.5	6895
124.5	6920
124.5	7039
124.5	7048
124.5	7287
124.5	7306
124.5	7365
124.5	7391
124.5	7464
124.5	7617
124.5	7697
124.5	7759
124.5	7812
124.5	7833
124.5	8071
124.5	8133
124.5	8191
124.5	8285
124.5	8457
124.5	8464
124.5	8853
124.5	9067
124.5	9129
124.5	9347
124.5	9462
124.5	9926
124.5	10014
124.5	10017
124.5	10452
124.5	10543
124.5	10573
124.5	10668
124.5	11300
124.5	11380
124.5	11387
124.5	11417
124.5	11556
124.5	11564
124.5	11639
124.5	11663
124.5	11848
124.5	11871
124.5	11984
124.6	1073
124.6	1958
124.6	2476
124.6	2589
124.6	3320
124.6	3704
124.6	3723
124.6	4304
124.6	4572
124.6	5550
124.6	5905
124.6	6207
124.6	6226
124.6	6714
124.6	7030
124.6	7683
124.6	8014
124.6	8227
124.6	9887
124.6	10149
124.6	10541
124.6	11250
124.6	11852
124.6	12160
124.7	448
124.7	582
124.7	1266
124.7	1310
124.7	2271
124.7	2308
124.7	2350
124.7	2627
124.7	2821
124.7	3069
124.7	4466
124.7	4584
124.7	4636
124.7	5227
124.7	5344
124.7	6288
124.7	6291
124.7	7093
124.7	7172
124.7	7912
124.7	8645
124.7	8757
124.7	9117
124.7	9364
124.7	9840
124.7	10381
124.7	11023
124.7	11284
124.7	11490
124.7	11919
124.7	11923
124.8	315
124.8	1278
124.8	1600
124.8	2014
124.8	2360
124.8	2575
124.8	2933
124.8	3424
124.8	3729
124.8	4482
124.8	5292
124.8	5789
124.8	5920
124.8	7199
124.8	7345
124.8	8270
124.8	8385
124.8	9211
124.8	9331
124.8	9332
124.8	10238
124.8	10959
124.8	11006
124.8	11066
124.8	11099
124.8	12358
124.9	5629
124.9	7951
125	388
125	1318
125	1517
125	3801
125	5339
125	6832
125	7508
125	7564
125	7818
125	9206
125	10698
125	12345
125.1	3131
125.1	4148
125.1	4246
125.1	11854
125.1	11940
125.2	1407
125.2	4480
125.2	7982
125.2	11488
125.4	4363
125.4	4501
125.4	7425
125.4	8236
125.5	2947
125.5	9964
125.5	11373
125.5	12347
125.6	490
125.6	1152
125.6	2079
125.6	2149
125.6	3117
125.6	3162
125.6	3407
125.6	4442
125.6	5154
125.6	5369
125.6	5568
125.6	6052
125.6	6066
125.6	7574
125.6	8148
125.6	8902
125.6	8914
125.6	9497
125.6	9529
125.6	9862
125.6	10465
125.6	11562
125.6	11615
125.6	11656
125.6	11699
125.7	47
125.7	695
125.7	1011
125.7	1314
125.7	2506
125.7	3070
125.7	3953
125.7	4053
125.7	4856
125.7	5515
125.7	6068
125.7	6404
125.7	7019
125.7	7802
125.7	8721
125.7	8811
125.7	10169
125.7	11649
125.7	11749
125.7	11993
125.7	12174
125.7	12263
125.7	12385
125.8	123
125.8	277
125.8	890
125.8	1051
125.8	1462
125.8	1742
125.8	2379
125.8	2396
125.8	2437
125.8	2641
125.8	3167
125.8	3500
125.8	3698
125.8	3733
125.8	4024
125.8	5525
125.8	5631
125.8	6106
125.8	6664
125.8	7584
125.8	7905
125.8	7971
125.8	8130
125.8	8921
125.8	9226
125.8	9712
125.8	9891
125.8	10799
125.8	11199
125.8	11675
125.8	11873
125.8	12091
125.8	12499
125.9	307
125.9	647
125.9	948
125.9	1256
125.9	1662
125.9	1972
125.9	3805
125.9	3897
125.9	3980
125.9	5519
125.9	5678
125.9	6030
125.9	7176
125.9	7344
125.9	7485
125.9	7789
125.9	8068
125.9	8651
125.9	8725
125.9	9641
125.9	10620
125.9	11191
125.9	11379
125.9	11443
125.9	11518
125.9	11541
125.9	11667
125.9	12140
126	299
126	460
126	574
126	632
126	905
126	1300
126	1575
126	1835
126	2011
126	2039
126	2208
126	2213
126	2224
126	2251
126	2607
126	2732
126	2903
126	3431
126	3788
126	3942
126	4243
126	4510
126	5284
126	5715
126	6004
126	6194
126	6368
126	6496
126	6673
126	6925
126	6982
126	7086
126	7098
126	7695
126	7740
126	8140
126	8588
126	8734
126	8939
126	8964
126	9773
126	9867
126	10030
126	10591
126	11287
126	11646
126	11744
126	11786
126	11889
126	12069
126	12293
126	12451
126.1	159
126.1	840
126.1	1062
126.1	1381
126.1	2264
126.1	2822
126.1	3789
126.1	4609
126.1	4761
126.1	5273
126.1	6871
126.1	7356
126.1	9466
126.1	10623
126.1	10948
126.1	11348
126.1	11547
126.1	12389
126.1	12437
126.1	12479
126.2	508
126.2	1128
126.2	1366
126.2	2064
126.2	2877
126.2	6671
126.2	6975
126.2	7567
126.2	8301
126.2	8624
126.2	8791
126.2	9892
126.2	10444
126.2	10559
126.2	11771
126.3	410
126.3	725
126.3	1091
126.3	2327
126.3	3037
126.3	3503
126.3	4938
126.3	5804
126.3	6350
126.3	10617
126.3	10995
126.3	11469
126.3	11557
126.4	652
126.4	2564
126.4	2631
126.4	4367
126.4	7770
126.4	10778
126.5	682
126.5	1965
126.5	2685
126.5	3194
126.5	3609
126.5	6894
126.5	8318
126.5	9715
126.5	9881
126.5	10857
126.5	11727
126.5	12475
126.6	1480
126.6	1767
126.6	5140
126.6	8776
126.6	9291
126.7	343
126.7	1514
126.7	8667
126.8	2597
126.9	10387
127.1	154
127.1	975
127.1	1027
127.1	1636
127.1	3406
127.1	4159
127.1	4277
127.1	4686
127.1	5394
127.1	9125
127.1	11476
127.1	11704
127.1	12021
127.1	12137
127.1	12237
127.1	12318
127.2	1179
127.2	2557
127.2	3127
127.2	7144
127.2	9526
127.2	11211
127.3	973
127.3	1716
127.3	2127
127.3	4021
127.3	4599
127.3	4859
127.3	5360
127.3	5875
127.3	7437
127.3	8102
127.4	1247
127.4	1519
127.4	8467
127.4	8643
127.4	9421
127.4	12284
127.4	12323
127.5	796
127.5	1350
127.5	1474
127.5	4061
127.5	4217
127.5	5045
127.5	5691
127.5	5817
127.5	6095
127.5	6116
127.5	10049
127.5	12163
127.6	488
127.6	2038
127.6	2417
127.6	3140
127.6	4125
127.6	6434
127.6	11543
127.7	1963
127.7	3307
127.7	4808
127.7	5838
127.7	6153
127.7	9531
127.8	8835
127.9	2357
127.9	7853
127.9	8469
127.9	9315
127.9	10145
128	3573
128	6544
128.2	754
128.3	4748
128.4	1729
128.4	6426
128.5	8009
128.6	6080
128.7	2338
128.8	4000
128.9	3754
128.9	7551
128.9	12094
129	3079
129	3189
129	5356
129	9013
129	11106
129.1	700
129.1	5362
129.1	5974
129.1	6836
129.1	10043
129.2	1712
129.2	5975
129.2	6260
129.3	1197
129.4	8700
129.5	5307
129.6	6957
129.7	11752
129.9	294
130	1096
130.2	132
130.2	3828
130.2	7269
130.5	3568
130.5	9175
130.6	11071
130.7	3367
130.7	5346
130.9	279
131.1	10138
131.2	4384
131.2	10550
131.4	6700
131.5	10457
131.6	5761
131.9	6274
131.9	10830
132	2810
132	6706
132	6945
132	10250
132.3	2242
132.3	9102
132.4	12357
132.5	8423
132.6	6124
133	129
133.1	913
133.4	11876
133.6	2459
133.7	5036
134	9636
134.4	1808
134.6	8216
134.6	9849
134.7	6796
134.8	7130
135	3122
135	3506
135	4412
135.3	1622
135.4	77
135.8	12377
136.1	5423
136.3	5752
136.3	5762
136.3	11365
136.7	4901
136.7	7453
136.8	3389
136.8	7378
136.8	8036
136.9	6281
137	2145
137.2	4237
137.3	7328
137.4	9735
137.5	8017
137.5	11508
137.6	2695
137.8	4616
137.8	11075
138	961
138.2	2715
138.3	542
138.6	7758
138.7	1217
138.7	6814
138.8	5266
138.8	10912
139	630
139	7848
139	11375
139.1	1841
139.1	2231
139.4	4354
139.7	3108
139.7	5616
140	1803
140	12199
140.1	1598
140.1	6259
140.2	4600
140.2	12277
140.3	59
140.3	2431
140.4	351
140.6	53
140.6	2906
140.6	9108
140.8	8544
141	10613
141.2	9972
141.3	8868
141.6	10633
141.7	6504
141.7	7426
141.9	5161
141.9	8164
142	2061
142.1	9792
142.1	12207
142.2	3104
142.2	9885
142.2	10650
142.3	1681
142.3	9272
142.3	9998
142.4	250
142.7	759
142.7	1819
142.7	9362
142.8	5679
142.8	9448
142.9	11924
143.1	12217
143.2	4811
143.3	7895
143.4	994
143.5	2681
143.7	1725
143.7	2366
143.7	5751
143.8	1856
143.8	8878
144	2281
144.1	3182
144.2	3836
144.3	3231
144.3	4860
144.3	5101
144.3	11905
144.5	5108
144.6	12370
144.7	3120
144.7	12183
144.7	12459
144.8	7535
145	9830
145.3	2152
145.3	4647
145.3	6901
145.3	11558
145.4	11309
145.4	12494
145.5	5401
145.5	9150
145.5	12110
145.6	261
145.6	2453
145.6	7317
145.6	12049
145.7	183
145.7	3870
145.8	11316
145.9	1115
145.9	4672
145.9	8179
145.9	10729
146	337
146.1	198
146.1	9014
146.1	9244
146.1	9420
146.1	9491
146.2	914
146.3	3675
146.5	5613
146.5	9740
146.5	10108
146.5	11825
146.6	4561
146.6	12015
146.8	6256
146.8	8033
146.8	9854
146.9	7128
146.9	9745
147	9069
147.1	6018
147.3	1595
147.4	7473
147.4	11630
147.5	2166
147.5	2881
147.5	11588
147.6	2908
147.6	5040
147.6	9966
147.8	2551
147.8	3831
147.8	5119
147.8	10327
147.9	173
148	774
148	4567
148.1	1805
148.2	8025
148.3	5280
148.3	5775
148.3	6803
148.3	10484
148.4	11116
148.5	3455
148.5	3952
148.5	9970
148.6	2632
148.7	7481
148.7	7900
148.7	11004
148.7	11888
148.8	254
148.8	1842
148.8	8045
148.8	10501
149	4293
149	10410
149	12046
149.1	7251
149.1	9552
149.2	6031
149.3	2485
149.3	11025
149.4	6819
149.4	8682
149.5	3934
149.5	4074
149.5	4208
149.5	7672
149.6	7431
149.7	4290
149.8	100
149.8	1202
149.8	2621
149.9	5376
149.9	5994
150	328
150	1292
150	1935
150.1	256
150.1	3474
150.2	2321
150.3	2387
150.3	10394
150.4	1344
150.4	2596
150.4	11862
150.5	1151
150.5	7184
150.6	2341
150.6	6897
150.7	2290
150.8	5523
150.9	5877
150.9	7731
151	9787
151.3	484
151.3	724
151.3	6268
151.3	7174
151.4	31
151.4	8813
151.5	2582
151.5	8850
151.5	10354
151.6	771
151.6	3747
151.6	8037
151.6	11403
151.7	1551
151.7	6126
151.7	8650
151.7	9676
151.7	12413
151.8	2318
152	6489
152.1	12080
152.1	12109
152.1	12155
152.2	22
152.2	3230
152.2	5514
152.2	7692
152.3	2929
152.3	5191
152.3	7715
152.3	7811
152.3	9073
152.3	10694
152.3	10887
152.3	11904
152.4	5209
152.4	11894
152.5	2921
152.5	4250
152.5	6160
152.6	10993
152.7	7146
152.7	9732
152.8	1449
152.8	2701
152.8	4023
152.8	4069
152.8	8304
152.9	3003
152.9	5860
152.9	11293
152.9	11399
152.9	11847
153	12482
153.1	274
153.1	2165
153.1	2628
153.1	9372
153.1	11308
153.2	5322
153.2	8368
153.2	9187
153.2	9557
153.3	9178
153.4	5656
153.4	5721
153.5	1102
153.5	4531
153.5	8585
153.5	9474
153.6	3208
153.7	3115
153.7	7728
153.7	9259
153.7	10602
153.8	2711
153.8	9643
153.9	9905
154	2190
154	2918
154	2984
154	7445
154.1	8240
154.1	8959
154.2	10588
154.3	982
154.3	5482
154.3	5844
154.3	9312
154.3	11507
154.3	12133
154.3	12468
154.4	1412
154.4	10199
154.5	7961
154.5	8749
154.5	9153
154.6	9122
154.6	10407
154.7	1097
154.7	1807
154.7	1824
154.7	4196
154.7	7203
154.7	10925
154.8	11791
154.8	11822
154.8	12438
154.9	10213
154.9	10365
155	769
155	2680
155	2731
155	3119
155	3736
155	7366
155.1	5137
155.1	8586
155.1	11286
155.2	8794
155.2	10344
155.3	667
155.3	685
155.3	2790
155.3	8640
155.3	11959
155.4	1498
155.4	10833
155.5	703
155.5	9999
155.5	10231
155.5	11019
155.6	6424
155.6	6486
155.6	8284
155.6	8507
155.7	1265
155.7	3329
155.7	11524
155.8	2833
155.8	6056
155.8	7650
155.8	10820
155.9	2724
155.9	8450
155.9	12023
156	1050
156	1518
156	6401
156	10874
156	11723
156	12090
156	12196
156.1	4058
156.1	6745
156.1	6870
156.1	9606
156.1	10669
156.2	686
156.2	1667
156.2	8617
156.2	9780
156.3	5024
156.3	6230
156.3	7827
156.4	10733
156.5	3728
156.5	3748
156.5	5739
156.5	8098
156.5	8958
156.5	9119
156.6	4027
156.7	9040
156.7	10445
156.8	7969
156.8	11494
156.9	599
156.9	3340
157.1	9066
157.2	1172
157.2	2386
157.2	2507
157.3	1072
157.3	2912
157.3	4171
157.3	4401
157.3	7830
157.4	4115
157.5	370
157.6	5725
157.7	5948
157.7	6721
157.7	7188
157.7	10369
157.8	454
157.8	2221
157.8	6412
157.8	7419
157.8	7986
157.8	11462
157.9	11126
158	692
158	5274
158	7221
158	7491
158	7674
